"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NAICS_2","SITESELECTION_LATITUDE2","SITESELECTION_LONGITUDE2","SITESELECTION_NAICS2_2","DataSource"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4612739",NA,NA,NA,NA,NA,NA,NA,"TAILING TRANSPORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4686554",NA,NA,NA,NA,NA,NA,NA,"DOMESTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4686554",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4686554",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4686554",NA,NA,NA,NA,NA,NA,NA,"TAILING TRANSPORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4857844",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","4972515",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5089587",NA,NA,NA,NA,NA,NA,NA,"DOMESTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5089587",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5089587",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5089587",NA,NA,NA,NA,NA,NA,NA,"TAILING TRANSPORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5205114",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5205114",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5205114",NA,NA,NA,NA,NA,NA,NA,"TAILING TRANSPORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5427532",NA,NA,NA,NA,NA,NA,NA,"DOMESTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5427532",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5427532",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5427532",NA,NA,NA,NA,NA,NA,NA,"TAILING TRANSPORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5571463",NA,NA,NA,NA,NA,NA,NA,"DOMESTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5571463",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5571463",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5936.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5571463",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5936.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5571463",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5936.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5571463",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5713220",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5713220",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5713220",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5713220",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5852184",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5320.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5852184",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5320.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5852184",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5320.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5852184",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5994325",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4082.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5994325",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4082.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5994325",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4082.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","5994325",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","6163097",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4121.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","6163097",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4121.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","6163097",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4121.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"SW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","6163097",NA,NA,NA,NA,NA,NA,NA,"MILLING OPERATIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
"AZ",NA,"GW","MI",NA,"asarco grupo mexico mission",NA,NA,"11-611001.0000","6319468",NA,NA,NA,NA,NA,NA,NA,"EQUIPMENT WASHING",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCSON AMA",NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/AZ/2000-2018_Industrial Data_Redacted.xlsx$Non-Turf Facilities"
